01000062	marine benthic storm	Benthic storms are strong benthic (near bottom) currents transporting sediment, created by the input of energy (largely kinetic) to the seabed. In regions with high mesoscale eddy activity, benthic storms are frequent and can create isohaline and isothermal conditions extending as much as 1000m above the seafloor.	false
01000064	marine downwelling	A marine downwelling describes a net current of marine surface water towards deeper regions of the water column. Marine downwellings are usually caused by differences in the density (and hence, temperature and salinity) of seawater.	false
01000065	marine oxygen minimum zone		false
01000066	marine anoxic zone	Marine anoxic zones are areas of marine water that are depleted of dissolved oxygen. This condition is generally found in areas that have restricted water exchange. In most cases, oxygen is prevented from reaching the deeper levels by a physical barrier (sill) as well as by a pronounced density stratification. Anoxic conditions will occur if the rate of oxidation of organic matter by bacteria is greater than the supply of dissolved oxygen.	false
01000067	marine current	A marine current is a continuous, directed movement of marine water generated by the forces acting upon this mean flow, such as breaking waves, wind, Coriolis force, temperature and salinity differences and tides caused by the gravitational pull of the Moon and the Sun. Depth contours, shoreline configurations and interaction with other currents influence a current's direction and strength.	false
01000068	marine streamer	Marine streamers are tongues of cold water that extend > 100 km offshore from upwelling regions. Enhanced primary productivity may occur in these waters as they are typically more nutrient rich than marine surface waters.	false
01000069	mesoscale marine eddy	Mesoscale marine eddies are characterized by currents which flow in a roughly circular motion around the center of the eddy. The sense of rotation of these currents may either be cyclonic or anticyclonic. Ocean eddies are also usually made of water masses that are different to those outside of the eddy. Marine mesoscale eddies are between about 10 and 500 km in diameter, and persist for periods of days to months. They may be formed when an ocean current develops an instability. This instability grows, causing the current to meander, and eventually an eddy is pinched off from the meander.	false
01000070	terrigenous sediment	Sediment comprised of weathered continental rocks, wind blown dust, volcanic ash or other terrestrial material.	false
01000071	oceanic front	An oceanic front is a narrow zone of enhanced horizontal gradients of water properties (temperature, salinity, nutrients, etc.) that separates broader areas with different water masses or different vertical structure (stratification).	false
01000072	marine Taylor column	A marine Taylor column is a Taylor column that is formed in a marine body of water. Currents flowing over shoaling topography such as seamounts are accelerated and destabilised, resulting in Taylor columns. Eddies and internal waves are generated downstream of the topological feature and may extend 1000 m or so above them. This may result in a localised increase in primary production where the Taylor column reaches surface waters.	false
01000073	marine oligotrophic desert	An expanse of marine water characterised by low concentrations of nutrients such as phosphate, nitrate as well as organic matter and, hence, low primary productivity. These regions tend to have high dissolved oxygen levels due to a lack of respiration.	false
01000074	oceanic gyre	A gyre in oceanography is any large system of rotating ocean currents, particularly those involved with large wind movements. Gyres are caused by the Coriolis Effect; planetary vorticity  along with horizontal and vertical friction, which determine the circulation patterns from the wind curl (torque).	false
01000075	marine thermocline	The marine thermocline describes a sharp change in the temperature of seawater (in relation to the temperature gradients of the water mass surrounding it) in the marine water column, which is usually associated with rapid changes in water density and salinity.	false
01000076	marine chemocline	A marine chemocline is a marine cline caused by a strong, vertical chemistry gradient within a body of marine water. Chemoclines most commonly occur where local conditions favor the formations of anoxic bottom water.	false
01000077	marine pycnocline	The marine pycnocline describes a sharp change in the density of seawater (in relation to the gradients of the water mass surrounding it) in the marine water column. Pycnoclines are usually associated with thermo- and haloclines.	false
01000078	marine nutricline	The marine nutricline describes a sharp change in the nutrient content of seawater (in relation to the gradients of the water mass surrounding it) in the marine water column.	false
01000079	marine lysocline	The marine lysocline denotes the depth in the ocean below which the rate of dissolution of calcite increases dramatically. As water column depth and therefore pressure increases, the corresponding calcite saturation of seawater decreases and the calcite begins dissolve.	false
01000080	pelagic isothermal surface	A roughly planar, pelagic region characterised by equal water temperature.	false
01000081	pelagic isohaline surface	A roughly planar, pelagic region characterised by equal salinity.	false
01000082	biogenous sediment	Biogenous sediment is derived from living organisms, typically planktonic organisms possessing shells, frustules or coccoliths.	false
01000083	pelagic isopycnal surface	A roughly planar, pelagic region characterised by equal water density.	false
01000084	estuarine front		false
01000085	plume front		false
01000086	coastal buoyancy current front		false
01000087	tidal mixing front		false
01000088	mid-shelf fronts		false
01000089	shelf-slope/shelf-break front		false
01000090	coastal upwelling front		false
01000091	topographic upwelling front		false
01000092	equatorial upwelling front		false
01000093	boundary current front		false
01000094	subtropical convergence front		false
01000095	marginal ice zone front		false
